experiment,pipeline,strategy,P,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_17_0356,0.6666666666666666,6,0.6067451479478205,3143,0.0599215187188461
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_17_2689,0.6666666666666666,6,0.6207445116131085,3143,0.04592215505355812
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_1_9284,0.5,6,0.5820200573065902,2792,-0.08202005730659023
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_1_2689,0.6666666666666666,6,0.5834527220630372,2792,0.08321394460362941
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_1_0356,0.6666666666666666,6,0.5798710601719198,2792,0.08679560649474682
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_15_2689,0.5,6,0.5783206106870229,3275,-0.0783206106870229
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_15_0356,0.6666666666666666,6,0.5902290076335878,3275,0.07643765903307886
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_15_9284,0.5,6,0.5777099236641221,3275,-0.0777099236641221
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_4_2689,0.6666666666666666,6,0.6534522629666336,3027,0.013214403700033017
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_4_0356,0.6666666666666666,6,0.6352824578790882,3027,0.031384208787578416
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_4_9284,0.6666666666666666,6,0.6577469441691444,3027,0.008919722497522264
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_35_2689,0.5,6,0.5101796407185629,3340,-0.010179640718562921
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_35_0356,0.5,6,0.5191616766467065,3340,-0.019161676646706538
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_35_9284,0.5,6,0.5038922155688623,3340,-0.003892215568862323
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_34_2689,0.6666666666666666,6,0.6193293885601578,3042,0.047337278106508784
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_34_0356,0.6666666666666666,6,0.6048652202498357,3042,0.06180144641683094
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_34_9284,0.6666666666666666,6,0.6107823800131492,3042,0.05588428665351741
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_26_9284,0.6666666666666666,6,0.6079946254618743,2977,0.0586720412047923
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_26_2689,0.6666666666666666,6,0.6103459858918374,2977,0.05632068077482921
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_26_0356,0.8333333333333334,6,0.56936513268391,2977,0.2639682006494234
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_45_0356,0.6666666666666666,6,0.6646848989298454,2523,0.0019817677368212383
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_45_2689,0.6666666666666666,6,0.7070947284978201,2523,-0.04042806183115344
ANOVA_L_6_FTD,FTest,Random-50,6,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_45_9284,0.6666666666666666,6,0.713436385255648,2523,-0.04676971858898138
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_32_0356,0.6666666666666666,6,0.5894495412844036,3052,0.077217125382263
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_32_2689,0.6666666666666666,6,0.5822411533420708,3052,0.0844255133245958
ANOVA_L_6_FTD,FTest,Random-50,6,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_32_9284,0.6666666666666666,6,0.5747051114023591,3052,0.09196155526430749
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_2_0356,0.5,6,0.5715225254850378,3041,-0.07152252548503779
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_2_2689,0.5,6,0.5656034199276554,3041,-0.0656034199276554
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_2_9284,0.5,6,0.561657349556067,3041,-0.061657349556067054
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_0_9284,0.6666666666666666,6,0.6771941489361702,3008,-0.010527482269503619
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_0_2689,0.8333333333333334,6,0.6592420212765957,3008,0.17409131205673767
ANOVA_L_6_FTD,FTest,Random-50,6,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_0_0356,0.8333333333333334,6,0.6373005319148937,3008,0.1960328014184397
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_40_9284,0.5,6,0.5353095030514385,3441,-0.03530950305143854
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_40_0356,0.5,6,0.5117698343504795,3441,-0.011769834350479513
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_40_2689,0.5,6,0.5321127579192095,3441,-0.032112757919209534
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_47_9284,0.8333333333333334,6,0.6436415161176053,2823,0.18969181721572803
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_47_2689,0.8333333333333334,6,0.6475380800566773,2823,0.18579525327665602
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_47_0356,0.8333333333333334,6,0.6184909670563231,2823,0.21484236627701025
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_9_2689,0.6666666666666666,6,0.6205479452054794,2920,0.04611872146118723
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_9_0356,0.6666666666666666,6,0.6,2920,0.06666666666666665
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_9_9284,0.5,6,0.6154109589041096,2920,-0.11541095890410957
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_24_0356,0.6666666666666666,6,0.6005608974358975,2496,0.06610576923076916
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_24_2689,0.6666666666666666,6,0.6470352564102564,2496,0.019631410256410242
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_24_9284,0.6666666666666666,6,0.6750801282051282,2496,-0.008413461538461564
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_16_9284,0.5,6,0.5224370667639547,2741,-0.02243706676395474
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_16_0356,0.5,6,0.5275446917183509,2741,-0.027544691718350944
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_16_2689,0.5,6,0.5089383436701933,2741,-0.008938343670193305
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_11_9284,0.8333333333333334,6,0.7051756007393716,3246,0.1281577325939618
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_11_2689,0.8333333333333334,6,0.6950092421441775,3246,0.1383240911891559
ANOVA_L_6_FTD,FTest,Random-50,6,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_11_0356,0.8333333333333334,6,0.6648182378311769,3246,0.1685150955021565
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",task_KNN_14_2689,0.5,6,0.5967484858144724,3137,-0.09674848581447237
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",task_KNN_14_0356,0.5,6,0.5989799171182658,3137,-0.09897991711826581
ANOVA_L_6_FTD,FTest,Random-50,6,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,KNN,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",task_KNN_14_9284,0.5,6,0.5967484858144724,3137,-0.09674848581447237
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_4760,0.6666666666666666,6,0.678314826910516,3062,-0.011648160243849404
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_7316,0.6666666666666666,6,0.6381450032658393,3062,0.02852166340082729
ANOVA_L_6_FTD,FTest,Random-50,6,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_2717,0.6666666666666666,6,0.6665578053559765,3062,0.00010886131069010041
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_29_4760,0.6666666666666666,6,0.7205567451820128,2802,-0.05389007851534622
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_29_2717,0.6666666666666666,6,0.694503925767309,2802,-0.027837259100642386
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-47_sub-58_sub-83_sub-86_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_29_7316,0.6666666666666666,6,0.6895074946466809,2802,-0.0228408279800143
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_4760,0.5,6,0.4738993710691824,3180,0.026100628930817604
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_2717,0.5,6,0.4591194968553459,3180,0.04088050314465408
ANOVA_L_6_FTD,FTest,Random-50,6,sub-43_sub-44_sub-54_sub-69_sub-76_sub-78,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_7316,0.6666666666666666,6,0.4962264150943396,3180,0.170440251572327
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_4760,0.5,6,0.48705501618122976,3090,0.01294498381877024
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_7316,0.5,6,0.4925566343042071,3090,0.007443365695792903
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-53_sub-61_sub-66_sub-74_sub-82,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_22_2717,0.5,6,0.47896440129449835,3090,0.021035598705501646
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_2717,0.5,6,0.5498575498575499,3159,-0.049857549857549865
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_7316,0.6666666666666666,6,0.522633744855967,3159,0.1440329218106996
ANOVA_L_6_FTD,FTest,Random-50,6,sub-54_sub-57_sub-59_sub-72_sub-83_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_4760,0.5,6,0.5305476416587528,3159,-0.03054764165875279
ANOVA_L_6_FTD,FTest,Random-50,6,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_4760,0.5,6,0.5366588550385002,2987,-0.03665885503850019
ANOVA_L_6_FTD,FTest,Random-50,6,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_7316,0.5,6,0.5169065952460663,2987,-0.016906595246066303
ANOVA_L_6_FTD,FTest,Random-50,6,sub-49_sub-57_sub-58_sub-72_sub-75_sub-88,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_2717,0.5,6,0.5205892199531302,2987,-0.020589219953130233
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_4760,0.6666666666666666,6,0.7052826691380908,3237,-0.03861600247142416
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_7316,0.6666666666666666,6,0.6845844918134075,3237,-0.017917825146740896
ANOVA_L_6_FTD,FTest,Random-50,6,sub-41_sub-60_sub-65_sub-72_sub-81_sub-83,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_2717,0.6666666666666666,6,0.6901451961692926,3237,-0.023478529502625967
ANOVA_L_6_FTD,FTest,Random-50,6,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_4760,0.6666666666666666,6,0.5988857938718662,2872,0.06778087279480038
ANOVA_L_6_FTD,FTest,Random-50,6,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_2717,0.6666666666666666,6,0.5853064066852368,2872,0.08136025998142982
ANOVA_L_6_FTD,FTest,Random-50,6,sub-58_sub-60_sub-65_sub-69_sub-70_sub-73,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_7316,0.5,6,0.5365598885793872,2872,-0.03655988857938719
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_4760,0.6666666666666666,6,0.673728813559322,2360,-0.007062146892655385
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_2717,0.5,6,0.6682203389830509,2360,-0.1682203389830509
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-56_sub-57_sub-68_sub-86_sub-87,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_7316,0.6666666666666666,6,0.6601694915254237,2360,0.006497175141242928
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_7316,0.6666666666666666,6,0.8015473887814313,2585,-0.13488072211476465
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_2717,0.5,6,0.7725338491295938,2585,-0.2725338491295938
ANOVA_L_6_FTD,FTest,Random-50,6,sub-48_sub-64_sub-65_sub-75_sub-85_sub-86,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_4760,0.6666666666666666,6,0.797678916827853,2585,-0.13101225016118634
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_7316,0.6666666666666666,6,0.7286849710982659,2768,-0.06201830443159928
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_2717,0.8333333333333334,6,0.7127890173410405,2768,0.12054431599229287
ANOVA_L_6_FTD,FTest,Random-50,6,sub-42_sub-48_sub-61_sub-70_sub-72_sub-85,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_20_4760,0.8333333333333334,6,0.7897398843930635,2768,0.04359344894026984
ANOVA_L_6_FTD,FTest,Random-50,6,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_4760,0.5,6,0.46204724409448816,3175,0.03795275590551184
ANOVA_L_6_FTD,FTest,Random-50,6,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_2717,0.5,6,0.47181102362204724,3175,0.028188976377952757
ANOVA_L_6_FTD,FTest,Random-50,6,sub-50_sub-52_sub-62_sub-73_sub-81_sub-84,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_7316,0.5,6,0.4541732283464567,3175,0.04582677165354332
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-55_sub-65_sub-67_sub-73_sub-75,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_30_7316,0.6666666666666666,6,0.664973007303906,3149,0.0016936593627606689
ANOVA_L_6_FTD,FTest,Random-50,6,sub-44_sub-55_sub-65_sub-67_sub-73_sub-75,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_30_2717,0.6666666666666666,6,0.6808510638297872,3149,-0.014184397163120588
