experiment,experiment_type,feature_set,holdout_size_P,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,task_SVM_21_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5360789652825051,0.620581440962385
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,task_SVM_21_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6660993873383254,0.777579218062154
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-50_sub-51_sub-69_sub-75_sub-76,task_SVM_21_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5241660993873384,0.6058056923680425
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,task_SVM_37_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5472222222222223,0.632015999304378
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,task_SVM_37_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4840277777777778,0.7986174514151558
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-58_sub-59_sub-71_sub-72_sub-77,task_SVM_37_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5427083333333333,0.6039302639015695
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,task_SVM_49_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5786099865047234,0.5992931011912555
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,task_SVM_49_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5799595141700404,0.613823798926561
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-62_sub-63_sub-65_sub-66_sub-69_sub-77,task_SVM_49_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6086369770580297,0.7809486407470437
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,task_SVM_10_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6570782159017453,0.7667968578575504
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,task_SVM_10_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5239172592113769,0.617632860841708
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-45_sub-49_sub-67_sub-73_sub-76,task_SVM_10_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5213316095669037,0.6066616930706105
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,task_SVM_13_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5017421602787456,0.6140644252772399
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,task_SVM_13_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.502058916693063,0.660095053687731
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-51_sub-77_sub-80_sub-82,task_SVM_13_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4675324675324675,0.8000792114064426
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,task_SVM_17_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.517021953547566,0.632333538569795
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,task_SVM_17_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5221126312440344,0.8013457647990149
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-58_sub-61_sub-68_sub-81_sub-83,task_SVM_17_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5144766146993318,0.6100800422200722
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,task_SVM_1_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.4899713467048711,0.7834033522456582
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,task_SVM_1_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5050143266475645,0.6323357442938196
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-53_sub-56_sub-68_sub-72_sub-73,task_SVM_1_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5060888252148997,0.6083416345445883
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,task_SVM_15_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5374045801526718,0.605281783597275
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,task_SVM_15_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6574045801526718,0.757630717508626
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-44_sub-48_sub-78_sub-79_sub-84,task_SVM_15_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5502290076335878,0.6237724497920906
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_SVM_4_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5404691113313512,0.6045331233044544
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_SVM_4_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5794516022464486,0.7776319243896036
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-38_sub-39_sub-58_sub-72_sub-84_sub-88,task_SVM_4_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5474066732738685,0.6224730900498818
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_SVM_35_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5002994011976047,0.6142584623574819
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_SVM_35_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5853293413173652,0.8024045073421765
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-55_sub-62_sub-73_sub-79_sub-80,task_SVM_35_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5092814371257485,0.6587107936648773
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_SVM_34_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5138067061143984,0.6091334997153991
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_SVM_34_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7192636423405654,0.7558124261132274
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-54_sub-60_sub-70_sub-73_sub-83,task_SVM_34_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5180802103879028,0.6347037961381847
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_SVM_26_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5754114880752436,0.7810426126440796
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_SVM_26_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5384615384615384,0.6235592036325532
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-43_sub-47_sub-57_sub-72_sub-84_sub-88,task_SVM_26_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5327510917030568,0.6052654558155781
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_SVM_45_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.621086008719778,0.597097354225533
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_SVM_45_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6627031311930242,0.6336158917715558
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-53_sub-57_sub-63_sub-69_sub-75_sub-86,task_SVM_45_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6936187078874356,0.7733110711533522
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_SVM_32_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.48394495412844035,0.6122037758990757
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_SVM_32_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.4855832241153342,0.6334048797582023
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-45_sub-49_sub-51_sub-71_sub-73_sub-83,task_SVM_32_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6602228047182176,0.7665688378816418
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_SVM_2_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5235120026307136,0.6063922942206655
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_SVM_2_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.529431108188096,0.6276707530647986
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-54_sub-55_sub-68_sub-73_sub-76,task_SVM_2_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6070371588293324,0.7735113835376533
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_SVM_0_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6206781914893617,0.7794779871464171
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_SVM_0_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.539561170212766,0.6297818388492983
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-37_sub-38_sub-50_sub-68_sub-83_sub-84,task_SVM_0_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5325797872340425,0.6052113846019324
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_SVM_40_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.4835803545480965,0.6602941176470588
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_SVM_40_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.5480964835803546,0.8095811051693405
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-48_sub-57_sub-63_sub-74_sub-78_sub-80,task_SVM_40_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.47834931705899447,0.6172014260249554
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_SVM_47_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7017357421183138,0.7739613149449215
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_SVM_47_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5671271696776479,0.6252927400468384
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-54_sub-60_sub-61_sub-72_sub-79_sub-85,task_SVM_47_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5497697484945094,0.6025240697371845
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_SVM_9_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5678082191780822,0.6001916292844388
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_SVM_9_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7222602739726027,0.7598536649100649
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-40_sub-49_sub-70_sub-72_sub-76,task_SVM_9_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5681506849315069,0.6159574931405427
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_SVM_24_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.6774839743589743,0.5884113748129143
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_SVM_24_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6850961538461539,0.6045755826384435
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-42_sub-58_sub-62_sub-69_sub-70_sub-86,task_SVM_24_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7275641025641025,0.7682274962582852
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_SVM_16_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5684056913535206,0.637294727744166
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_SVM_16_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6158336373586283,0.7716508210890234
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-41_sub-45_sub-51_sub-78_sub-81_sub-86,task_SVM_16_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5640277271068953,0.6028954191875541
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_SVM_11_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7717190388170055,0.7720786392754584
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_SVM_11_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.522181146025878,0.630925557764524
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-39_sub-49_sub-54_sub-69_sub-80_sub-83,task_SVM_11_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5018484288354899,0.6120609675281643
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_SVM_14_3881,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""poly""}",0.5505259802358942,0.6031041153710869
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_SVM_14_4055,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""linear""}",0.6483901817022633,0.7730830109039747
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,SVM,sub-40_sub-44_sub-64_sub-68_sub-73_sub-75,task_SVM_14_7980,"{""C"": ""0.1"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.5546700669429391,0.6283415406260991
ANOVA_L_6_FTD,LPSO_Random_50,ANOVA,6,MLP,sub-38_sub-64_sub-65_sub-67_sub-68_sub-73,task_MLP_(Neural_Network)_8_1299,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.6538210320052253,0.8078355756168105
