experiment,feature_set,P,condition,fold_id,model,hyperparams,task_id,subject_acc,n_subjects_fold,epoch_acc,n_epochs_fold,subject_minus_epoch
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-53,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_36_0955,1.0,2,0.806615776081425,393,0.19338422391857502
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_3605,1.0,2,0.988795518207283,357,0.011204481792717047
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_0555,1.0,2,0.9775910364145658,357,0.022408963585434205
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_23_1642,1.0,2,0.9859943977591037,357,0.014005602240896309
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_0555,1.0,2,0.9949748743718593,398,0.005025125628140725
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_3605,1.0,2,0.9949748743718593,398,0.005025125628140725
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_43_1642,1.0,2,0.9949748743718593,398,0.005025125628140725
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_3605,1.0,2,0.8693467336683417,398,0.1306532663316583
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_0555,1.0,2,0.8844221105527639,398,0.11557788944723613
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_44_9862,1.0,2,0.8492462311557789,398,0.1507537688442211
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_0555,1.0,2,0.9592875318066157,393,0.040712468193384255
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_3605,1.0,2,0.9541984732824428,393,0.04580152671755722
ANOVA_L_2_EC,ANOVA,2,EC,sub-26_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_24_9862,1.0,2,0.9745547073791349,393,0.025445292620865145
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-34,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_0555,1.0,2,0.906801007556675,397,0.09319899244332497
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-34,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_3605,1.0,2,0.9093198992443325,397,0.09068010075566746
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-34,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_2_1642,1.0,2,0.9042821158690176,397,0.09571788413098237
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-31,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_0555,0.5,2,0.49612403100775193,387,0.003875968992248069
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-31,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_3605,0.5,2,0.5038759689922481,387,-0.003875968992248069
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-31,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_18_1642,0.5,2,0.45219638242894056,387,0.04780361757105944
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_6_0955,1.0,2,0.9822335025380711,394,0.017766497461928932
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_6_1642,1.0,2,0.9644670050761421,394,0.035532994923857864
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_6_6509,1.0,2,0.9720812182741116,394,0.027918781725888353
ANOVA_L_2_EC,ANOVA,2,EC,sub-3_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_0555,1.0,2,0.779746835443038,395,0.22025316455696198
ANOVA_L_2_EC,ANOVA,2,EC,sub-3_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_3605,1.0,2,0.7873417721518987,395,0.2126582278481013
ANOVA_L_2_EC,ANOVA,2,EC,sub-3_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_32_9862,1.0,2,0.7974683544303798,395,0.20253164556962022
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-55,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_3605,0.0,2,0.21914357682619648,397,-0.21914357682619648
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-55,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_0555,0.0,2,0.20906801007556675,397,-0.20906801007556675
ANOVA_L_2_EC,ANOVA,2,EC,sub-24_sub-55,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_19_1642,0.0,2,0.21158690176322417,397,-0.21158690176322417
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_3605,1.0,2,0.9874371859296482,398,0.012562814070351758
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_0555,1.0,2,0.992462311557789,398,0.007537688442211032
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_5_9862,1.0,2,0.9899497487437185,398,0.01005025125628145
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-51,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_3605,0.5,2,0.6157407407407407,432,-0.1157407407407407
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-51,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_0555,0.5,2,0.6111111111111112,432,-0.11111111111111116
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-51,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_42_1642,0.5,2,0.625,432,-0.125
ANOVA_L_2_EC,ANOVA,2,EC,sub-2_sub-46,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_28_0555,1.0,2,0.964735516372796,397,0.035264483627204024
ANOVA_L_2_EC,ANOVA,2,EC,sub-2_sub-46,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_28_3605,1.0,2,0.964735516372796,397,0.035264483627204024
ANOVA_L_2_EC,ANOVA,2,EC,sub-2_sub-46,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_28_9862,1.0,2,0.947103274559194,397,0.052896725440806036
ANOVA_L_2_EC,ANOVA,2,EC,sub-16_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_9_3605,0.5,2,0.5127551020408163,392,-0.012755102040816313
ANOVA_L_2_EC,ANOVA,2,EC,sub-16_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_9_0555,0.5,2,0.5,392,0.0
ANOVA_L_2_EC,ANOVA,2,EC,sub-16_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_9_9862,0.5,2,0.48214285714285715,392,0.01785714285714285
ANOVA_L_2_EC,ANOVA,2,EC,sub-20_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_0555,1.0,2,0.8839779005524862,362,0.11602209944751385
ANOVA_L_2_EC,ANOVA,2,EC,sub-20_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_3605,1.0,2,0.8977900552486188,362,0.10220994475138123
ANOVA_L_2_EC,ANOVA,2,EC,sub-20_sub-30,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_12_9862,1.0,2,0.8950276243093923,362,0.10497237569060769
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-43,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_6509,1.0,2,0.8646080760095012,421,0.13539192399049882
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-43,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_9862,1.0,2,0.8099762470308789,421,0.1900237529691211
ANOVA_L_2_EC,ANOVA,2,EC,sub-7_sub-43,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_41_0955,1.0,2,0.8479809976247031,421,0.15201900237529686
ANOVA_L_2_EC,ANOVA,2,EC,sub-21_sub-32,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_14_0555,1.0,2,0.9620253164556962,316,0.03797468354430378
ANOVA_L_2_EC,ANOVA,2,EC,sub-21_sub-32,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_14_3605,1.0,2,0.9588607594936709,316,0.04113924050632911
ANOVA_L_2_EC,ANOVA,2,EC,sub-21_sub-32,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_14_1642,1.0,2,0.9462025316455697,316,0.05379746835443033
ANOVA_L_2_EC,ANOVA,2,EC,sub-15_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_0555,1.0,2,0.9720812182741116,394,0.027918781725888353
ANOVA_L_2_EC,ANOVA,2,EC,sub-15_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_3605,1.0,2,0.9847715736040609,394,0.015228426395939132
ANOVA_L_2_EC,ANOVA,2,EC,sub-15_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_8_9862,1.0,2,0.9923857868020305,394,0.0076142131979695105
ANOVA_L_2_EC,ANOVA,2,EC,sub-1_sub-58,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_11_0955,0.5,2,0.49019607843137253,357,0.009803921568627472
ANOVA_L_2_EC,ANOVA,2,EC,sub-1_sub-58,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_11_1642,0.5,2,0.48179271708683474,357,0.018207282913165257
ANOVA_L_2_EC,ANOVA,2,EC,sub-1_sub-58,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_11_6509,0.5,2,0.4425770308123249,357,0.05742296918767509
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_17_9862,1.0,2,0.985,400,0.015000000000000013
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_17_6509,1.0,2,0.995,400,0.0050000000000000044
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-59,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_17_0955,1.0,2,0.995,400,0.0050000000000000044
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_0955,1.0,2,0.9063291139240506,395,0.09367088607594942
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_1642,1.0,2,0.9088607594936708,395,0.09113924050632916
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-45,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_46_6509,1.0,2,0.9037974683544304,395,0.09620253164556958
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_3605,1.0,2,1.0,398,0.0
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_0555,1.0,2,1.0,398,0.0
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_48_9862,1.0,2,1.0,398,0.0
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_3605,1.0,2,0.9872773536895675,393,0.012722646310432517
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_0555,1.0,2,0.9872773536895675,393,0.012722646310432517
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_35_1642,1.0,2,0.9847328244274809,393,0.01526717557251911
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_0955,1.0,2,0.8942065491183879,397,0.10579345088161207
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_1642,1.0,2,0.8866498740554156,397,0.11335012594458438
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_26_6509,1.0,2,0.8790931989924433,397,0.12090680100755669
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_9862,1.0,2,0.7462311557788944,398,0.25376884422110557
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_6509,1.0,2,0.7462311557788944,398,0.25376884422110557
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-39,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_40_0955,1.0,2,0.7035175879396985,398,0.29648241206030146
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_3605,1.0,2,0.952020202020202,396,0.04797979797979801
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_0555,1.0,2,0.952020202020202,396,0.04797979797979801
ANOVA_L_2_EC,ANOVA,2,EC,sub-27_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_25_9862,1.0,2,0.9318181818181818,396,0.06818181818181823
ANOVA_L_2_EC,ANOVA,2,EC,sub-10_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_0_6509,1.0,2,0.9730337078651685,445,0.026966292134831482
ANOVA_L_2_EC,ANOVA,2,EC,sub-10_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_0_9862,1.0,2,0.9730337078651685,445,0.026966292134831482
ANOVA_L_2_EC,ANOVA,2,EC,sub-10_sub-50,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_0_0955,1.0,2,0.9685393258426966,445,0.03146067415730336
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_38_0555,1.0,2,0.9821882951653944,393,0.01781170483460559
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_38_3605,1.0,2,0.9821882951653944,393,0.01781170483460559
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_38_1642,1.0,2,0.9872773536895675,393,0.012722646310432517
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_0555,1.0,2,0.9543147208121827,394,0.045685279187817285
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_3605,1.0,2,0.9670050761421319,394,0.032994923857868064
ANOVA_L_2_EC,ANOVA,2,EC,sub-9_sub-54,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_49_9862,1.0,2,0.9720812182741116,394,0.027918781725888353
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_37_9862,1.0,2,0.8923884514435696,381,0.1076115485564304
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_37_6509,1.0,2,0.8713910761154856,381,0.1286089238845144
ANOVA_L_2_EC,ANOVA,2,EC,sub-4_sub-56,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_37_0955,1.0,2,0.8766404199475065,381,0.12335958005249348
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_0555,1.0,2,0.9671717171717171,396,0.03282828282828287
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_3605,1.0,2,0.9747474747474747,396,0.025252525252525304
ANOVA_L_2_EC,ANOVA,2,EC,sub-8_sub-60,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_45_9862,1.0,2,0.9772727272727273,396,0.022727272727272707
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-47,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_16_6509,1.0,2,0.8944723618090452,398,0.10552763819095479
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-47,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_16_9862,1.0,2,0.8919597989949749,398,0.1080402010050251
ANOVA_L_2_EC,ANOVA,2,EC,sub-23_sub-47,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_16_0955,1.0,2,0.8969849246231156,398,0.10301507537688437
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_3605,1.0,2,0.7869674185463659,399,0.21303258145363413
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_0555,1.0,2,0.7844611528822055,399,0.21553884711779447
ANOVA_L_2_EC,ANOVA,2,EC,sub-5_sub-38,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_39_1642,1.0,2,0.8546365914786967,399,0.14536340852130325
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""9"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_0555,1.0,2,0.9974811083123426,397,0.0025188916876573986
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""6"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_3605,1.0,2,0.9974811083123426,397,0.0025188916876573986
ANOVA_L_2_EC,ANOVA,2,EC,sub-13_sub-52,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_4_9862,1.0,2,0.9974811083123426,397,0.0025188916876573986
ANOVA_L_2_EC,ANOVA,2,EC,sub-25_sub-37,XGBoost,"{""learning_rate"": ""0.2"", ""max_depth"": ""3"", ""n_estimators"": ""100"", ""subsample"": ""0.7""}",task_XGBoost_21_9862,0.5,2,0.6397984886649875,397,-0.13979848866498745
