experiment,feature_set,holdout_size_P,condition,model,fold_id,task_id,hyperparams,test_accuracy,train_accuracy
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-14_sub-21_sub-46_sub-51_sub-56,task_MLP_(Neural_Network)_0_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4919148936170213,0.9849025808425992
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_MLP_(Neural_Network)_3_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.5008403361344538,0.9957090314671025
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_MLP_(Neural_Network)_3_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5571428571428572,0.9913158970167553
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-23_sub-29_sub-39_sub-45_sub-47,task_MLP_(Neural_Network)_3_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.49831932773109244,0.9838577850429097
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_MLP_(Neural_Network)_42_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.48132059079061684,0.995522539940979
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_MLP_(Neural_Network)_42_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.48132059079061684,0.9964383840439606
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-9_sub-26_sub-30_sub-34_sub-53,task_MLP_(Neural_Network)_42_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.48132059079061684,0.9853464943522947
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,task_MLP_(Neural_Network)_20_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4781906300484653,0.9839835728952772
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,task_MLP_(Neural_Network)_20_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5145395799676898,0.9989733059548255
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-10_sub-23_sub-36_sub-49_sub-57,task_MLP_(Neural_Network)_20_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4781906300484653,0.9924024640657084
PCA_L_6_EC,PCA,6,EC,MLP,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,task_MLP_(Neural_Network)_7_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.47878787878787876,0.9847297159727171
PCA_L_6_EC,PCA,6,EC,MLP,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,task_MLP_(Neural_Network)_7_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.49783549783549785,0.9993891886389087
PCA_L_6_EC,PCA,6,EC,MLP,sub-20_sub-23_sub-25_sub-30_sub-37_sub-50,task_MLP_(Neural_Network)_7_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.48398268398268396,0.9960297261529064
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,task_MLP_(Neural_Network)_17_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5034071550255537,0.9697062423500612
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,task_MLP_(Neural_Network)_17_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5059625212947189,0.992452060383517
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-4_sub-14_sub-47_sub-50_sub-56,task_MLP_(Neural_Network)_17_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4948892674616695,0.9862301101591188
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,task_MLP_(Neural_Network)_33_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.491928632115548,0.9552086521783492
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,task_MLP_(Neural_Network)_33_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5267629566694987,0.9420467299255179
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-9_sub-20_sub-35_sub-48_sub-54,task_MLP_(Neural_Network)_33_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.491928632115548,0.9595959595959596
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,task_MLP_(Neural_Network)_11_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5272422464375524,0.9848748083801737
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,task_MLP_(Neural_Network)_11_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.49958088851634536,0.999591211037302
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-8_sub-27_sub-42_sub-57_sub-59,task_MLP_(Neural_Network)_11_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.49958088851634536,0.997751660705161
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,task_MLP_(Neural_Network)_38_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.47560975609756095,0.9922035289290111
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,task_MLP_(Neural_Network)_38_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5130081300813009,0.9926138695116947
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-10_sub-28_sub-43_sub-59_sub-61,task_MLP_(Neural_Network)_38_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.532520325203252,0.9833812064013131
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,task_MLP_(Neural_Network)_30_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5033840947546532,0.9871376071866068
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,task_MLP_(Neural_Network)_30_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5033840947546532,0.9983666802776644
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-15_sub-16_sub-34_sub-41_sub-42,task_MLP_(Neural_Network)_30_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.5033840947546532,0.9949979583503471
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,task_MLP_(Neural_Network)_31_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4605621033544878,0.9948354430379747
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,task_MLP_(Neural_Network)_31_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4605621033544878,0.9868354430379747
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-22_sub-23_sub-32_sub-53_sub-54,task_MLP_(Neural_Network)_31_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4605621033544878,0.9940253164556963
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,task_MLP_(Neural_Network)_43_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.47860262008733623,0.994101494965931
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,task_MLP_(Neural_Network)_43_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.47860262008733623,0.9808807078206041
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-11_sub-14_sub-31_sub-58_sub-59,task_MLP_(Neural_Network)_43_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.47860262008733623,0.9927794162513983
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,task_MLP_(Neural_Network)_40_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.44340505144995324,0.9868806135836109
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,task_MLP_(Neural_Network)_40_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.44340505144995324,0.9970733676455747
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-19_sub-22_sub-30_sub-32_sub-37,task_MLP_(Neural_Network)_40_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.44340505144995324,0.9944494903622969
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,task_MLP_(Neural_Network)_37_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.47935222672064776,0.9986657087139484
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,task_MLP_(Neural_Network)_37_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.47935222672064776,0.9864518115570153
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-17_sub-20_sub-38_sub-39_sub-54,task_MLP_(Neural_Network)_37_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.47935222672064776,0.9968182284717233
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,task_MLP_(Neural_Network)_29_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4957191780821918,0.992150866462793
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,task_MLP_(Neural_Network)_29_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4957191780821918,0.9777777777777777
PCA_L_6_EC,PCA,6,EC,MLP,sub-6_sub-14_sub-16_sub-38_sub-50_sub-56,task_MLP_(Neural_Network)_29_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4957191780821918,0.9939857288481142
PCA_L_6_EC,PCA,6,EC,MLP,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,task_MLP_(Neural_Network)_4_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.49490662139219016,0.9960204081632653
PCA_L_6_EC,PCA,6,EC,MLP,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,task_MLP_(Neural_Network)_4_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5509337860780985,0.9837755102040816
PCA_L_6_EC,PCA,6,EC,MLP,sub-19_sub-20_sub-27_sub-36_sub-43_sub-57,task_MLP_(Neural_Network)_4_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5628183361629882,0.9961224489795918
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,task_MLP_(Neural_Network)_35_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.44667832167832167,0.9979662395769778
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,task_MLP_(Neural_Network)_35_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.44667832167832167,0.988712629652227
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-11_sub-25_sub-32_sub-37_sub-51,task_MLP_(Neural_Network)_35_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.44667832167832167,0.9860687411022981
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,task_MLP_(Neural_Network)_2_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4987405541561713,0.995402063962399
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,task_MLP_(Neural_Network)_2_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5037783375314862,0.9872279554511086
PCA_L_6_EC,PCA,6,EC,MLP,sub-13_sub-22_sub-23_sub-41_sub-50_sub-59,task_MLP_(Neural_Network)_2_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5382031905961377,0.9979564728721774
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,task_MLP_(Neural_Network)_28_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4837133550488599,0.9942564102564102
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,task_MLP_(Neural_Network)_28_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4837133550488599,0.9937435897435898
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-27_sub-39_sub-42_sub-46,task_MLP_(Neural_Network)_28_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4837133550488599,0.9831794871794872
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_MLP_(Neural_Network)_14_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.48,0.996947496947497
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_MLP_(Neural_Network)_14_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.48,0.9863654863654864
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-14_sub-22_sub-46_sub-54_sub-58,task_MLP_(Neural_Network)_14_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.48,0.9976597476597476
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_MLP_(Neural_Network)_39_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4907094594594595,0.9980600367571982
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_MLP_(Neural_Network)_39_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5101351351351351,0.9867265672860935
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-17_sub-21_sub-35_sub-56_sub-61,task_MLP_(Neural_Network)_39_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4907094594594595,0.9978558301000613
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_MLP_(Neural_Network)_19_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.49958088851634536,0.9940725600408788
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_MLP_(Neural_Network)_19_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.49958088851634536,0.9940725600408788
PCA_L_6_EC,PCA,6,EC,MLP,sub-3_sub-8_sub-11_sub-34_sub-38_sub-47,task_MLP_(Neural_Network)_19_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.49958088851634536,0.9848748083801737
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_MLP_(Neural_Network)_12_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.514018691588785,0.9394959697990001
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_MLP_(Neural_Network)_12_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5208156329651656,0.9467401285583104
PCA_L_6_EC,PCA,6,EC,MLP,sub-2_sub-9_sub-28_sub-43_sub-52_sub-60,task_MLP_(Neural_Network)_12_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5369583687340697,0.9434751555963677
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_MLP_(Neural_Network)_34_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4592885375494071,0.9966024915062288
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_MLP_(Neural_Network)_34_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.45691699604743086,0.9933079378152991
PCA_L_6_EC,PCA,6,EC,MLP,sub-7_sub-10_sub-25_sub-55_sub-56_sub-57,task_MLP_(Neural_Network)_34_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4592885375494071,0.9862040564192319
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_MLP_(Neural_Network)_25_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.45462794918330307,0.9934183880113406
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_MLP_(Neural_Network)_25_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.45462794918330307,0.9834953422438234
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-20_sub-27_sub-32_sub-48_sub-59,task_MLP_(Neural_Network)_25_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.45462794918330307,0.9931146213041717
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_MLP_(Neural_Network)_46_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.49874686716791977,0.9856865351191084
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_MLP_(Neural_Network)_46_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.5012531328320802,0.9952970043962786
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-20_sub-26_sub-35_sub-38_sub-39,task_MLP_(Neural_Network)_46_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.49874686716791977,0.9931499846641447
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_MLP_(Neural_Network)_45_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4766107678729038,0.9899441340782122
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_MLP_(Neural_Network)_45_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4801412180052957,0.983748095479939
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-26_sub-30_sub-56_sub-61,task_MLP_(Neural_Network)_45_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4766107678729038,0.9962417470797359
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_MLP_(Neural_Network)_44_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.5289672544080605,0.9944824767548789
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_MLP_(Neural_Network)_44_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.6490344248530646,0.9946868294676612
PCA_L_6_EC,PCA,6,EC,MLP,sub-9_sub-19_sub-20_sub-45_sub-47_sub-52,task_MLP_(Neural_Network)_44_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.5919395465994962,0.9838561356902013
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_MLP_(Neural_Network)_24_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.49272882805816937,0.9850137628708329
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_MLP_(Neural_Network)_24_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.49272882805816937,0.9964318483025792
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-16_sub-23_sub-45_sub-48_sub-53,task_MLP_(Neural_Network)_24_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.49272882805816937,0.9774696707105719
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_MLP_(Neural_Network)_41_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4966499162479062,0.9964227309893704
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_MLP_(Neural_Network)_41_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.4966499162479062,0.9858953393295176
PCA_L_6_EC,PCA,6,EC,MLP,sub-8_sub-20_sub-24_sub-39_sub-53_sub-55,task_MLP_(Neural_Network)_41_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.4966499162479062,0.9943785772690106
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_MLP_(Neural_Network)_27_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.48247758761206194,0.9993846784945134
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_MLP_(Neural_Network)_27_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.48247758761206194,0.9865654804635422
PCA_L_6_EC,PCA,6,EC,MLP,sub-5_sub-7_sub-22_sub-49_sub-53_sub-59,task_MLP_(Neural_Network)_27_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.48247758761206194,0.9966157317198236
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_MLP_(Neural_Network)_21_2570,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [200, 100, 50]}",0.4743011722272317,0.9960482318370656
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_MLP_(Neural_Network)_21_7056,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [100]}",0.46348061316501354,0.9839902725706758
PCA_L_6_EC,PCA,6,EC,MLP,sub-4_sub-13_sub-14_sub-32_sub-34_sub-42,task_MLP_(Neural_Network)_21_4212,"{""activation"": ""tanh"", ""alpha"": ""0.1"", ""hidden_layer_sizes"": [150, 50]}",0.46348061316501354,0.997365487891377
PCA_L_2_EC,PCA,2,EC,KNN,sub-22_sub-49,task_KNN_15_9203,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4962025316455696,0.9352735519228952
PCA_L_2_EC,PCA,2,EC,KNN,sub-22_sub-49,task_KNN_15_1186,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4962025316455696,0.922044788812246
PCA_L_2_EC,PCA,2,EC,KNN,sub-22_sub-49,task_KNN_15_8508,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.48860759493670886,1.0
PCA_L_2_EC,PCA,2,EC,KNN,sub-9_sub-51,task_KNN_47_1186,"{""metric"": ""euclidean"", ""n_neighbors"": 15, ""weights"": ""uniform""}",0.4962025316455696,0.92195029764717
PCA_L_2_EC,PCA,2,EC,KNN,sub-9_sub-51,task_KNN_47_8508,"{""metric"": ""euclidean"", ""n_neighbors"": 1, ""weights"": ""uniform""}",0.769620253164557,1.0
PCA_L_2_EC,PCA,2,EC,KNN,sub-9_sub-51,task_KNN_47_9203,"{""metric"": ""euclidean"", ""n_neighbors"": 7, ""weights"": ""uniform""}",0.4962025316455696,0.9323443258055372
